"48942","346607831","Smoked Beef Bacon Silce- Daging Sapi Asap 500g",35,2689,2707,3,2,"79930184","2020-02-10 13:47:55.766998",1,"93000","https://www.tokopedia.com/indofresco/smoked-beef-bacon-silce-daging-sapi-asap-500g","ps_200409070103763201","132415.69725692456"," smoked beef bacon silce daging sapi asap 500g","0","2020-04-14 07:06:51.427243","110312.4825549265","{""price_means"":121627.65957446808,""price_median"":120000,""price_min"":92000,""price_max"":139500,""price_count"":47,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/10/5/4406219/4406219_15cfa73b-e4c4-4837-a705-850707a0df3a_600_600",3,55,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",527237
"708074","428717848","Sharp Air Purifier FP-J80Y-H Hitam Garansi Resmi",60,3881,3938,3,22,"12307584","2020-04-03 13:21:54.10607",1,"6969000","https://www.tokopedia.com/89elektronik/sharp-air-purifier-fp-j80y-h-hitam-garansi-resmi","ps_200409065646980518","5417578.351208116"," sharp air purifier fp j80y h","0","2020-04-14 07:00:16.052582","2480437.6889016423","{""price_means"":3816925.0588235296,""price_median"":3484500,""price_min"":2309663,""price_max"":6990000,""price_count"":17,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/3/17/376168/376168_43b60863-3f1d-4d97-8055-4cbbfba2110a_1080_1080.jpg",2,87,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",376168
"713250","31130710","Fujifilm Fujinon Lens XF 23mm F/1.4 R - Hitam",578,617,580,3,22,"12307584","2020-04-03 13:23:55.676442",1,"10099000","https://www.tokopedia.com/fujishopid/fujifilm-fujinon-lens-xf-23mm-f14-r-hitam","ps_200409065633160921","11069391.386089142"," fujifilm fujinon lens xf 23mm f 1 4 r","0","2020-04-14 07:12:47.126017","6229614.768704489","{""price_means"":9418806.666666666,""price_median"":9099000,""price_min"":4939350,""price_max"":12555000,""price_count"":15,""messages"":""""}","9099000","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/15/31130710/31130710_dcf2cddf-6d20-4919-82b4-ecd0b78f6644_1080_1080.jpg",0,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",855251
"712843","431833426","CANON EOS M50 / CANON M50 KIT 15-45mm KAMERA MIRRORLESS - Hitam",578,3707,0,3,22,"12307584","2020-04-03 13:23:46.39191",1,"7599000","https://www.tokopedia.com/astrafoto/canon-eos-m50-canon-m50-kit-15-45mm-kamera-mirrorless-hitam","ps_200409065630462621","4739400"," canon eos m50 kit 15 45mm kamera mirrorless","0","2020-04-14 06:35:07.417864","4739400","{""price_means"":6816566.666666667,""price_median"":6381000,""price_min"":4739400,""price_max"":10636000,""price_count"":6,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/13/1080157/1080157_74305fbe-e1c0-4312-9854-116459116c0a_500_500.jpg",5,200,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",217934
"708911","528947361","Nintendo Switch Lite Console Video Game - Yellow",2099,2100,2102,3,22,"12307584","2020-04-03 13:22:23.875698",1,"3650000","https://www.tokopedia.com/psenterprise/nintendo-switch-lite-console-video-game-yellow","ps_200409065841054058","5102944.114369403"," nintendo switch lite console video game","0","2020-04-14 06:58:51.841655","3788603.6241270932","{""price_means"":4311062.94117647,""price_median"":4476780,""price_min"":3002000,""price_max"":5233550,""price_count"":17,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/8/8/42584329/42584329_7baa4ac6-40d1-4833-81fd-e94ceeab6ca0_924_924",0,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",4483157
"55697","33865473","Daikin 1pk FTV25AXV14 AC Low Watt R-32 termasuk pasang",60,3881,3935,3,22,"79930184","2020-02-11 14:15:41.965636",1,"3798000","https://www.tokopedia.com/89elektronik/daikin-1pk-ftv25axv14-ac-low-watt-r-32-termasuk-pasang","ps_200409070110965946","5421792.987004174"," daikin 1pk ftv25axv14 ac low watt r 32 termasuk pasang","0","2020-04-14 06:33:53.160532","3876171.3149465453","{""price_means"":3743529.855670103,""price_median"":3915400,""price_min"":1899000,""price_max"":5662000,""price_count"":194,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/attachment/2020/1/31/158041983163710/158041983163710_13cd6afc-6c57-4826-8074-1925c7556f00.png",1,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",376168
"50062","639682607","Xiaomi Redmi 8A 2/32 GB Garansi Resmi - Biru",65,24,3054,3,22,"79930184","2020-02-10 13:48:03.396447",1,"1325000","https://www.tokopedia.com/gudang-hp/xiaomi-redmi-8a-2-32-gb-garansi-resmi-biru-fafa","ps_200409065634743150","1825427.875658385"," xiaomi redmi 8a 32 gb biru","0","2020-04-14 07:06:10.840023","1336950.693545492","{""price_means"":1582023.5294117648,""price_median"":1497900,""price_min"":1294000,""price_max"":1950000,""price_count"":17,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/1/24/2608727/2608727_e0ab8ce2-6d0e-447e-83d2-0932411289b5_800_800",1,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",342169
"65358","439360605","Denpoo Mesin Cuci Semi Auto 2 Tabung DW 898SP, 8KG 4 PULSATOR",60,3883,3964,3,22,"77731645","2020-02-14 17:47:55.356705",1,"1599000","https://www.tokopedia.com/denpooelectronic/denpoo-mesin-cuci-semi-auto-2-tabung-dw-898sp-8kg-4-pulsator","ps_200409070003338891","2159477.915570445"," denpoo mesin cuci semi auto 2 tabung dw 898sp 8kg 4 pulsator","0","2020-04-14 07:22:58.812578","1320616.2625906211","{""price_means"":1782942.392857143,""price_median"":1986200,""price_min"":1090210,""price_max"":2324000,""price_count"":28,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/4/7/439360605/439360605_0cc3b567-67c9-4d88-96b9-05cf5ed5d5d1_720_720.jpg",0,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",5144458
"708909","522115478","Nintendo Switch Lite Yellow Color",2099,2100,2102,3,22,"12307584","2020-04-03 13:22:23.751547",1,"3149000","https://www.tokopedia.com/rocketgames/nintendo-switch-lite-yellow-color","ps_200409065634519360","4286598.570351341"," nintendo switch lite color","0","2020-04-14 07:06:29.019917","3656939.9523714907","{""price_means"":3884185.714285714,""price_median"":3892500,""price_min"":3292800,""price_max"":4294000,""price_count"":7,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/attachment/2019/9/19/156891004579271/156891004579271_70b2a795-55ed-4dd0-8328-fe3edb449d63.png",1,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",838028
"707997","232811428","COSMOS Kipas Angin Berdiri 16"" - 16-XDC",60,3881,3939,3,22,"12307584","2020-04-03 13:21:51.210642",1,"202000","https://www.tokopedia.com/utama-electronic/cosmos-kipas-angin-berdiri-16-16-xdc","ps_200409065629983628","244448.10889524058"," cosmos kipas angin berdiri 16 xdc","0","2020-04-14 06:55:58.592383","201201.78280091053","{""price_means"":249399.86666666667,""price_median"":220500,""price_min"":205000,""price_max"":371200,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/10/4/1397547/1397547_2b2f203d-49a6-4bee-92e9-008b3a5984fd_700_700",5,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",239192
"56253","480163840","Epson L5190 Printer EcoTank Multifungsi - Print/Scan/Copy/Fax",60,3884,3992,3,22,"79930184","2020-02-11 14:15:45.709341",1,"3795000","https://www.tokopedia.com/kenkez-com/epson-l5190-printer-ecotank-multifungsi-print-scan-copy-fax","ps_200409065633668647","2378717.588311421"," epson l5190 printer ecotank multifungsi print scan copy fax","0","2020-04-14 07:47:58.500778","1881076.9298297039","{""price_means"":2470175,""price_median"":2339675,""price_min"":1799750,""price_max"":3551000,""price_count"":15,""messages"":""""}","3599500","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/5/23/3160448/3160448_313ca0bc-720b-4afe-9b5f-c1967cba669a_800_800",2,42,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",410412
"708768","340665765","Nintendo Switch NS Super Mario Party",2099,2117,2119,3,22,"12307584","2020-04-03 13:22:19.243185",1,"845000","https://www.tokopedia.com/butikgames/nintendo-switch-ns-super-mario-party","ps_200409070031186780","1103649.7481475733"," nintendo switch ns super mario party","0","2020-04-14 06:35:27.852916","901766.5279595925","{""price_means"":989775.7692307692,""price_median"":971000,""price_min"":770000,""price_max"":1222650,""price_count"":65,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/4/839036/839036_9fb69304-2910-44c5-b777-7e1ff61c0028_787_787.jpg",0,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",225166
"707897","568238207","KULKAS SIDE BY SIDE LG GC-C247UGUV KULKAS INVERTER LINEAR",60,3882,3944,3,22,"12307584","2020-04-03 13:21:48.105096",1,"12999000","https://www.tokopedia.com/rinz20/kulkas-side-by-side-lg-gc-c247uguv-kulkas-inverter-linear","ps_200409070053112982","16487291.13363323"," kulkas side by lg gc c247uguv inverter linear","0","2020-04-14 06:36:11.479136","8702113.823016752","{""price_means"":12839080,""price_median"":13699000,""price_min"":6499500,""price_max"":18198700,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/9/24/1297280/1297280_5bdc5665-abc7-4937-acf0-49e6bacca9e5_800_800.jpg",3,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",1297280
"709564","715949589","PLAYSTATION 4 MEGA PACK / PlayStation4 / PS4 MegaPack / PS4MegaPack",2099,2100,2101,3,22,"12307584","2020-04-03 13:22:39.54306",1,"5200000","https://www.tokopedia.com/sony/playstation-4-mega-pack-playstation4-ps4-megapack-ps4megapack","ps_200409065635939193","5982156.30851692"," playstation 4 mega pack playstation4 ps4 megapack","0","2020-04-14 06:25:15.873627","5071895.083493665","{""price_means"":5659961.538461538,""price_median"":5673000,""price_min"":4476000,""price_max"":6625000,""price_count"":13,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/2/26/24768793/24768793_5357d15e-b4fe-46d5-ab7a-0c4cda635cd1_1181_1181",0,0,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",2746337
"56060","555897449","PALING MURAH !! PSVita / PS Vita SLIM CFW Henkaku + 128GB SIAP TEMPUR",2099,2100,2101,3,22,"79930184","2020-02-11 14:15:44.371979",1,"2550000","https://www.tokopedia.com/souvigameshop/paling-murah-psvita-ps-vita-slim-cfw-henkaku-128gb-siap-tempur","ps_200409065635258183","3380481.264194697"," psvita ps vita slim cfw henkaku 128gb siap tempur","0","2020-04-14 07:19:09.852799","2420715.2789144665","{""price_means"":2909653.842857143,""price_median"":3000000,""price_min"":1788000,""price_max"":3711000,""price_count"":70,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/9/10/59384862/59384862_cc80d60b-b8e1-432d-9a6e-f5f6a11b3f86_700_700",1,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",400283
"56518","479393538","Epson Printer Eco Tank L5190",60,3884,3996,3,22,"79930184","2020-02-11 14:15:47.458103",1,"3780000","https://www.tokopedia.com/epson-official/epson-printer-eco-tank-l5190","ps_200409065904529789","2425611.4187380997"," epson printer eco tank l5190","0","2020-04-14 06:38:12.354442","1948083.3646830693","{""price_means"":2549753.3333333335,""price_median"":2398500,""price_min"":1832500,""price_max"":3676000,""price_count"":15,""messages"":""""}","3675000","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/9/9/22196026/22196026_0eeec555-d1c7-42f2-ba9d-4515100be323_600_600",3,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",2449497
"712587","622182055","DJI Mavic Mini Fly More Combo Drone",578,3709,3778,3,22,"12307584","2020-04-03 13:23:41.006717",1,"6999000","https://www.tokopedia.com/plazakamera/dji-mavic-mini-fly-more-combo-drone","ps_200409065636132579","9374018.6268822"," dji mavic mini fly more combo drone","0","2020-04-14 07:14:30.257763","5540453.48501193","{""price_means"":7259688.370786517,""price_median"":7766000,""price_min"":3444470,""price_max"":10429000,""price_count"":178,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/12/4/656455/656455_03ad7b16-529e-44fc-9d60-12e578f68b1b_700_700",3,192,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",134533
"15963","442316630","PS4 PSN 3 Bulan",2099,2100,2101,3,2,"-1","2020-02-03 15:19:10.986622",1,"250000","https://www.tokopedia.com/rocketgames/ps4-psn-3-bulan","ps_200409065612182889","360747.3631250213"," ps4 psn 3 bulan","-1","2020-04-14 11:46:52.730658","243378.90137632383","{""price_means"":1891408.78,""price_median"":1613500,""price_min"":1250000,""price_max"":3700000,""price_count"":100,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","",0,100,"{""tiv_history"":""2020-04-14T11:34:00.346864553+07:00"",""top_sales_history"":""0001-01-01T00:00:00Z""}",0
"713312","312788995","Canon Eos 4000D Kit 18-55 MM Canon eos 4000",578,3706,0,3,22,"12307584","2020-04-03 13:23:57.151843",1,"3550000","https://www.tokopedia.com/jakartadigital8/canon-eos-4000d-kit-18-55-mm-canon-eos-4000","ps_200409065600283858","2080902.6770430668"," canon eos 4000d kit 18 55 mm 4000","0","2020-04-14 06:32:22.646267","1926920.1399977002","{""price_means"":2064383.3333333333,""price_median"":1979450,""price_min"":1852500,""price_max"":2518750,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/7/19/33112261/33112261_d8a1251e-1b95-4477-b76a-17d214c4d5fd_600_600",1,146,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",3464579
